"""a3a36d9e-a135-11e9-9cda-0a87ae2ba916""","""2""",-87.6239812374115,41.86962074748123
"""a3a37378-a135-11e9-9cda-0a87ae2ba916""","""3""",-87.6153553902,41.86722595682
"""a3a378ca-a135-11e9-9cda-0a87ae2ba916""","""4""",-87.61379152536392,41.85741178707404
"""a3a37e26-a135-11e9-9cda-0a87ae2ba916""","""5""",-87.627716,41.874053
"""a3a38363-a135-11e9-9cda-0a87ae2ba916""","""6""",-87.612813,41.886976
"""a3a3888b-a135-11e9-9cda-0a87ae2ba916""","""7""",-87.6175165471,41.88634906269
"""a3a39301-a135-11e9-9cda-0a87ae2ba916""","""9""",-87.6806044594,41.82879201994
"""a3a3983e-a135-11e9-9cda-0a87ae2ba916""","""11""",-87.5764501141,41.76663823695
"""a3a39d55-a135-11e9-9cda-0a87ae2ba916""","""12""",-87.5656875719,41.7664094567
"""a3a3a282-a135-11e9-9cda-0a87ae2ba916""","""13""",-87.652705,41.932418
"""a3a3a7b4-a135-11e9-9cda-0a87ae2ba916""","""14""",-87.651073,41.858086
"""a3a3ace6-a135-11e9-9cda-0a87ae2ba916""","""15""",-87.656495,41.858166
"""a3a3b202-a135-11e9-9cda-0a87ae2ba916""","""16""",-87.66993016004562,41.90985465216731
"""a3a3b731-a135-11e9-9cda-0a87ae2ba916""","""17""",-87.673935,41.903119
"""a3a3bc53-a135-11e9-9cda-0a87ae2ba916""","""18""",-87.63724207878113,41.88314336439022
"""a3a3c174-a135-11e9-9cda-0a87ae2ba916""","""19""",-87.659141,41.868968
"""a3a3c696-a135-11e9-9cda-0a87ae2ba916""","""20""",-87.653106,41.910522
"""a3a3cbac-a135-11e9-9cda-0a87ae2ba916""","""21""",-87.65478743,41.87772613
"""a3a3d1b8-a135-11e9-9cda-0a87ae2ba916""","""22""",-87.6554864,41.8694821
"""a3a3d6f0-a135-11e9-9cda-0a87ae2ba916""","""23""",-87.637715,41.902924
"""a3a3dc37-a135-11e9-9cda-0a87ae2ba916""","""24""",-87.62058019638062,41.89184737210993
"""a3a3e158-a135-11e9-9cda-0a87ae2ba916""","""25""",-87.62351,41.89766
"""a3a3e67b-a135-11e9-9cda-0a87ae2ba916""","""26""",-87.61861681938171,41.890847040623804
"""a3a3eb9a-a135-11e9-9cda-0a87ae2ba916""","""27""",-87.6435,41.91021
"""a3a3f0c6-a135-11e9-9cda-0a87ae2ba916""","""28""",-87.64332,41.91468
"""a3a3f5e9-a135-11e9-9cda-0a87ae2ba916""","""29""",-87.6626,41.90068
"""a3a3fb5d-a135-11e9-9cda-0a87ae2ba916""","""30""",-87.6677,41.899643
"""a3a40088-a135-11e9-9cda-0a87ae2ba916""","""31""",-87.63566762208939,41.896746973093805
"""a3a405a1-a135-11e9-9cda-0a87ae2ba916""","""32""",-87.65703,41.87464
"""a3a40ad8-a135-11e9-9cda-0a87ae2ba916""","""33""",-87.627844,41.877181
"""a3a41004-a135-11e9-9cda-0a87ae2ba916""","""34""",-87.6344287848,41.9267559875
"""a3a41526-a135-11e9-9cda-0a87ae2ba916""","""35""",-87.612043,41.892278
"""a3a41af5-a135-11e9-9cda-0a87ae2ba916""","""36""",-87.6353211408,41.8777079559
"""a3a4203a-a135-11e9-9cda-0a87ae2ba916""","""37""",-87.6297910363,41.8793563587
"""a3a42574-a135-11e9-9cda-0a87ae2ba916""","""38""",-87.6308760584,41.88602082773
"""a3a42a93-a135-11e9-9cda-0a87ae2ba916""","""39""",-87.6256886059,41.87947235235
"""a3a42fa7-a135-11e9-9cda-0a87ae2ba916""","""40""",-87.6319852213,41.87934437346
"""a3a434ce-a135-11e9-9cda-0a87ae2ba916""","""41""",-87.6295437729,41.87207763285
"""a3a43a25-a135-11e9-9cda-0a87ae2ba916""","""42""",-87.626488,41.852619
"""a3a43f48-a135-11e9-9cda-0a87ae2ba916""","""43""",-87.6246839761734,41.8839840647265
"""a3a44476-a135-11e9-9cda-0a87ae2ba916""","""44""",-87.62783423066139,41.88462107257936
"""a3a4499f-a135-11e9-9cda-0a87ae2ba916""","""45""",-87.624426,41.876243
"""a3a44ec7-a135-11e9-9cda-0a87ae2ba916""","""46""",-87.63443007,41.89993001
"""a3a453fa-a135-11e9-9cda-0a87ae2ba916""","""47""",-87.62707650661469,41.889375466631684
"""a3a4591a-a135-11e9-9cda-0a87ae2ba916""","""48""",-87.642884,41.897764
"""a3a45e3b-a135-11e9-9cda-0a87ae2ba916""","""49""",-87.6295209193,41.881319815
"""a3a46361-a135-11e9-9cda-0a87ae2ba916""","""50""",-87.6305845355,41.8759326655
"""a3a46896-a135-11e9-9cda-0a87ae2ba916""","""51""",-87.63188991,41.884576228
"""a3a46e71-a135-11e9-9cda-0a87ae2ba916""","""52""",-87.624117,41.886024
"""a3a4739d-a135-11e9-9cda-0a87ae2ba916""","""53""",-87.634362,41.894722
"""a3a478c9-a135-11e9-9cda-0a87ae2ba916""","""54""",-87.6540612729,41.896362458
"""a3a47dde-a135-11e9-9cda-0a87ae2ba916""","""55""",-87.648625,41.867324
"""a3a482fb-a135-11e9-9cda-0a87ae2ba916""","""56""",-87.6444478533,41.888716036
"""a3a4881d-a135-11e9-9cda-0a87ae2ba916""","""57""",-87.6410879593,41.8671177825
"""a3a48d5c-a135-11e9-9cda-0a87ae2ba916""","""58""",-87.66674637794495,41.91643342912655
"""a3a49288-a135-11e9-9cda-0a87ae2ba916""","""59""",-87.625961,41.867227
"""a3a497b6-a135-11e9-9cda-0a87ae2ba916""","""60""",-87.6494219288,41.9105780349
"""a3a49cd7-a135-11e9-9cda-0a87ae2ba916""","""61""",-87.672552,41.907655
"""a3a4a202-a135-11e9-9cda-0a87ae2ba916""","""62""",-87.6188346489,41.8513751729
"""a3a4a71e-a135-11e9-9cda-0a87ae2ba916""","""66""",-87.641823,41.885637
"""a3a4ac3f-a135-11e9-9cda-0a87ae2ba916""","""67""",-87.6537080423,41.9256018819
"""a3a4b164-a135-11e9-9cda-0a87ae2ba916""","""68""",-87.640795,41.875885
"""a3a4b693-a135-11e9-9cda-0a87ae2ba916""","""69""",-87.6776919292,41.9093960065
"""a3a4bbba-a135-11e9-9cda-0a87ae2ba916""","""71""",-87.65102460980414,41.88577925240433
"""a3a4c0df-a135-11e9-9cda-0a87ae2ba916""","""72""",-87.625813,41.860384
"""a3a4c618-a135-11e9-9cda-0a87ae2ba916""","""73""",-87.64274597167967,41.880329633634624
"""a3a4cb42-a135-11e9-9cda-0a87ae2ba916""","""74""",-87.64169722795485,41.89380805624359
"""a3a4d069-a135-11e9-9cda-0a87ae2ba916""","""75""",-87.639366,41.877245
"""a3a4d588-a135-11e9-9cda-0a87ae2ba916""","""76""",-87.616743,41.880958
"""a3a4daa1-a135-11e9-9cda-0a87ae2ba916""","""77""",-87.641066,41.882242
"""a3a4e4e3-a135-11e9-9cda-0a87ae2ba916""","""80""",-87.655519,41.880419
"""a3a4ea00-a135-11e9-9cda-0a87ae2ba916""","""81""",-87.629634,41.884241
"""a3a4ef26-a135-11e9-9cda-0a87ae2ba916""","""84""",-87.648384,41.891578
"""a3a4f46b-a135-11e9-9cda-0a87ae2ba916""","""85""",-87.62377664,41.90096039
"""a3a4f993-a135-11e9-9cda-0a87ae2ba916""","""86""",-87.66098386,41.89637337
"""a3a4fec3-a135-11e9-9cda-0a87ae2ba916""","""87""",-87.65840426,41.92556258
"""a3a503e5-a135-11e9-9cda-0a87ae2ba916""","""88""",-87.656853,41.884069
"""a3a50991-a135-11e9-9cda-0a87ae2ba916""","""89""",-87.6330940425396,41.8750236280333
"""a3a50ec8-a135-11e9-9cda-0a87ae2ba916""","""90""",-87.62408432,41.8810317
"""a3a513e9-a135-11e9-9cda-0a87ae2ba916""","""91""",-87.64117,41.88338
"""a3a51934-a135-11e9-9cda-0a87ae2ba916""","""92""",-87.653449,41.894556
"""a3a51e6e-a135-11e9-9cda-0a87ae2ba916""","""93""",-87.652855,41.913688
"""a3a523a6-a135-11e9-9cda-0a87ae2ba916""","""94""",-87.636282,41.918306
"""a3a528d0-a135-11e9-9cda-0a87ae2ba916""","""95""",-87.586647,41.778881
"""a3a52df5-a135-11e9-9cda-0a87ae2ba916""","""96""",-87.6445705849,41.88461618962
"""a3a53324-a135-11e9-9cda-0a87ae2ba916""","""97""",-87.617867,41.865312
"""a3a53843-a135-11e9-9cda-0a87ae2ba916""","""98""",-87.63253,41.882664
"""a3a53d70-a135-11e9-9cda-0a87ae2ba916""","""99""",-87.61728912591934,41.892592119709725
"""a3a5428e-a135-11e9-9cda-0a87ae2ba916""","""100""",-87.63639,41.888243
"""a3a547b8-a135-11e9-9cda-0a87ae2ba916""","""101""",-87.57632374763489,41.78091096424803
"""a3a54cdb-a135-11e9-9cda-0a87ae2ba916""","""102""",-87.5853397391,41.77345849948
"""a3a555e8-a135-11e9-9cda-0a87ae2ba916""","""103""",-87.6409491327,41.87146651779
"""a3a55b3e-a135-11e9-9cda-0a87ae2ba916""","""106""",-87.628722,41.897448
"""a3a56075-a135-11e9-9cda-0a87ae2ba916""","""107""",-87.64394760131836,41.87811890091227
"""a3a565b1-a135-11e9-9cda-0a87ae2ba916""","""108""",-87.64664,41.87184
